AuthorId,DuplicateAuthorIds
249166,249166
1739860,1739860
1698040,1698040
885268,885268
361379,361379
1288407,1288407
738938,738938
1078557,1078557
1259756,1259756
883760,883760
1115153,1115153
1173210,1173210
1011607,1011607
1603083,1603083
478665,478665
451178,451178
2232302,2232302
614322,614322
1657354,1657354
2187614,2187614
2185846,2185846
540827,1213650 540827
845956,845956
926106,926106
1081891,1081891
1236819,1236819
1502910,1502910
886892,886892
764392,764392
1329408,1329408
514429,514429
923549,923549
1667718,1667718
118513,118513
141976,141976
2062376,2062376
158367,158367
1739410,1739410
1616208,1616208
463761,463761
2067291,2067291
328557,328557
710434,710434
1121478,1121478
2239928,2239928
2058327,2058327
186526,186526
1167899,1167899
543775,543775
1320978,1320978
237711,237711
1716082,1716082
1219174,1219174
1800753,1800753
638858,638858
2006844,2006844
1210942,1210942 1081032
1370180,1370180
1381287,1381287
704876,704876
1689957,1689957
1624975,1624975
15526,15526
927961,927961
875132,875132
858267,858267
1964170,1964170
833001,833001
389133,389133
1894090,1894090
404470,404470
1479735,1479735
1668871,1668871
2053756,2053756
1172260,1172260
1917938,1917938
1510305,1510305
128407,128407
781598,781598
728267,728267
774287,774287
179288,179288
837051,837051
1708453,1708453
298069,298069
1211810,1211810
1235557,1235557
1615900,1615900
424141,424141
1188065,1188065
1967014,1967014
773449,773449
1632814,1632814
2111619,2111619
967521,967521
1249363,1249363
1077601,1077601
1890410,1890410
10949,10949
1507540,1507540
550304,550304
428936,428936
2229678,2229678
1676994,1676994
154424,154424 1184478 1189174
703482,703482
1932898,1932898
2023623,2023623
1886092,1886092
837446,837446
746442,746442
1885640,1885640
1873661,1873661
1207606,1207606
225362,225362
1117520,1117520
175150,175150
1053669,1053669
1271499,1271499
1172046,1172046
347117,347117
465220,465220
2199544,2199544
228436,228436
824916,1045726 824916
1437015,1437015
412570,412570
2244802,2244802
1494226,1494226
598415,598415
1046739,1046739
1367025,1367025
704106,704106
892079,892079
1006523,1006523
832843,311564 832843
1442573,1442573
525254,525254
248334,248334
1081922,1081922
2291653,2291653
145122,145122
761209,761209
2215914,2215914
1843442,1843442
749747,749747
2243298,2243298
1371078,1371078
480927,480927
991072,991072
1313323,1313323
548450,548450
899312,899312
989231,989231
1097961,1097961
1401908,1401908
595342,595342
752554,752554
138294,138294
567899,567899
2044094,2044094
1722451,1722451
675521,675521
638307,638307
1740028,1740028
1731588,1731588
879008,879008
1927514,1927514
711719,711719
1876102,1876102
1736658,1736658
1226833,1226833
1219303,1219303
2130561,2130561
2030260,2030260
1169689,1169689
475471,475471
1589809,1589809
1162651,1162651
1582722,1582722
2160243,2160243
2084190,2084190
41769,41769
745961,745961
542838,542838
433246,433246
1263475,1263475
1422113,1422113
1199501,1199501
1408884,1408884
2138158,2138158
1641786,1641786
424408,424408
1820936,1820936
1727455,1727455
2142123,2142123
480972,480972
1145681,1145681
332069,332069
387557,387557
1114587,1114587
1188633,1188633
2020054,2020054
1177036,1177036
2162511,2162511
1501977,1501977
754213,754213
1551346,1551346
66730,66730
1847304,1847304
1601716,1601716
467973,467973
2097869,2097869
1178294,1178294
1356969,1356969
2141440,2141440
861192,861192
202389,202389
1142365,1939738 1142365
922776,922776
974385,974385
1742648,1742648
2062201,2062201
701071,701071
1798026,1798026
431017,431017
2207374,2207374
1641784,1641784
68445,68445
821757,821757
6445,6445
615552,615552
1853040,1853040
2184313,2184313
2077569,2077569
214429,214429
1920808,1920808
439338,439338
705996,705996
2249815,2249815
1709395,1709395
584202,584202
1332154,1332154
207951,207951
1041503,1041503
1692537,1692537
398603,398603
1192994,1192994
1485581,1485581
348111,348111 2217117
9186,9186
2100118,2100118
1218624,1218624
135171,135171
463313,463313 1006019
2089871,2089871
149425,149425
1025623,1025623
1852557,1852557
813296,813296
873504,873504
1689317,1689317
956749,956749
2131226,2131226
1960703,1960703
217020,217020
31463,31463
2061299,2061299
212977,212977
1213270,1213270
2026648,2026648
2112096,2112096
1966420,1966420
1501517,1501517
875027,875027
1859802,1859802
1079851,1079851
730862,730862
1740432,1740432
1582134,1582134
2211429,2211429
963125,963125 1485494
715977,715977
1369884,1369884
554396,554396
2199366,2199366
1751636,1751636
1823696,1823696
1695950,1695950
645256,645256
159351,159351
2041728,2041728
1651195,1651195
298605,298605
124761,124761
1526844,1526844
911186,911186
2123744,2123744
819790,819790
873765,873765
1055630,1055630
369138,369138
508592,508592
718122,718122
1838176,1838176
1335275,469455 1335275
1674902,1674902
2078844,2078844
1489277,1489277
287421,287421
1806455,1806455
696454,696454
1134648,1134648
536724,536724
184214,184214
123804,123804
1089223,1089223
1201508,1638197 737885 1201508 79026
972193,972193
593277,593277
1583573,1583573
1294395,1294395
1175996,1175996
960034,960034
1106458,1106458
55513,55513
1762902,1762902
1735366,1735366
1790500,1790500
1220702,1220702
2148434,2148434
938464,938464
1597654,1597654
1398179,1398179
1890910,1890910
871690,871690
1617630,1617630
1718627,1718627
775056,775056
186518,186518
1493645,1493645
78523,78523
1827125,1827125
1348956,1348956
386522,386522 482927
981086,981086
727156,727156
166885,166885
1539091,1539091
2014315,2014315
1620730,1620730
1372459,1372459
370428,370428
1392109,1392109
1145507,1145507
363776,363776
2210525,2210525
593941,593941
2221457,2221457
148219,148219
122731,122731
1183097,1183097
1234352,1234352
510732,510732
1538948,1538948
2109085,2109085
1490656,1490656
450416,450416
2019445,2019445
632422,632422
916380,916380
2059998,2059998
88700,88700
1136834,1136834
2034796,2034796
122722,122722
18186,18186
201396,201396
1988953,1988953
1756023,1756023
1404039,1404039
1418126,1418126
332224,332224
1915799,1915799
2209231,2209231
333694,333694
564625,564625
1038687,1038687
843922,843922
619008,619008
1988123,1988123
1303655,1303655
1491682,1491682
241434,241434
214847,214847
2111724,2111724
989822,989822
1013426,1013426
534512,534512
357353,357353
1178431,1178431
1334984,1334984
784813,784813
2268224,2268224
1217187,1217187
1581475,1581475
392023,392023
657605,657605
539546,539546
1534464,1534464
1244262,1244262
2057872,2057872
1402380,1402380
213005,213005
1158780,1158780
1416101,1416101
373310,373310
2201129,2201129
1953269,1953269
12102,12102
1319742,1319742
412580,412580
920329,920329
263280,263280
71678,71678
2034635,2034635
535126,535126
1964104,1964104
906870,906870
1932273,1932273
1324733,1324733
643740,643740
1479734,1479734
1936626,1936626
365929,365929
1773828,1773828
1612814,1612814
1180898,1180898
741644,741644
1161012,1161012
1701382,1701382
576458,576458
1358438,1358438
1633719,1633719
278437,278437
711994,711994
1422023,1422023
1754228,1754228
1828106,1828106
1733909,1733909
984475,984475
1674934,1674934
169371,169371
411799,411799
581956,581956
1231578,1231578
53418,53418
615559,615559
1328216,1328216
1664521,1664521
814104,814104
1404224,1404224
1661100,1661100
1081112,1081112
1573099,1573099
792022,792022
1424685,1424685
1126107,1126107
823312,823312
1028571,1028571
1260825,1260825
1537351,1537351
1334008,1334008
1374646,1374646
2138642,2138642
530839,530839
1849244,1849244
622803,622803
237419,237419
1557790,1557790
1594911,1594911
1016548,1016548
1459830,1459830
838041,838041
1437759,1437759
2171862,2171862
1292901,1292901
1027728,1027728
1389816,1389816
2132048,2132048
1095212,1095212
302852,302852
1406963,1406963
2194986,2194986
1648014,1648014
1565648,1565648
719788,719788
2210365,2210365
1711145,1711145
1093466,1093466
182864,182864
2178893,2178893
2258179,2258179
1594214,1594214
795225,795225
1492331,1492331
51356,51356
1201324,1201324
2150946,2150946
217737,217737
1342370,2067009 1342370 383166
1858752,74078 1916439 1858752
1681204,1681204
1684289,1684289
1553746,1553746
284914,284914
197771,197771
1371457,1371457
29819,29819
476998,476998
101381,101381
1767437,1767437
2071065,2071065
1627217,1627217
1537008,1537008
1535085,1535085
143872,143872
819278,819278
174560,174560
1568292,1568292
2063167,2063167
2250886,2250886
1436781,1436781
104409,104409
682063,682063
542296,542296
1731651,1731651
687241,687241
217006,217006
1814566,1814566
570707,570707
1902230,1902230
753468,753468
1237890,1237890 1338942
836929,836929
217621,217621
1399855,1399855
847768,847768
2096730,2096730
405364,405364
1518047,1518047
2181129,2181129
320443,320443
283285,283285
1570536,1570536
819984,819984
1097826,1097826
1434422,1434422
1872982,1872982
302382,302382
212879,212879
891117,891117
5688,5688
1700650,1700650
1626476,1626476
2140768,2140768
2226386,2226386
729817,729817
927055,927055
1850130,1850130
2136812,2136812
1754416,1754416
1875311,1875311
1950172,98245 1950172 397303
179989,179989
224173,224173
1104828,1104828
2172977,2172977
1313236,1313236
555721,1038709 555721
1345727,1345727
2276733,2276733
1717698,1717698
1657092,1657092
1077082,1077082
1604884,1604884
1508940,1508940
2245154,2245154
1829766,1829766
1092812,1092812
1539891,1539891
670802,670802
596991,596991
2067016,2067016
589829,589829
1365649,1365649
662200,1368541 662200
474411,474411
1991527,1991527
1657229,1657229
618155,618155
848778,848778
1854976,1854976
568080,568080
265488,265488
260398,260398
31163,31163
402224,402224
1122618,1122618
1883797,1883797
295965,295965
385926,385926
296223,296223
76974,76974
674648,674648
1837253,1837253
1576855,1576855
1984568,1984568
2180970,2180970
844344,844344
1122383,1122383
2158552,2158552
1331884,1331884
25754,25754
1922952,1922952
1612504,1612504
999836,999836
1742033,1742033
1812893,1812893
697801,697801
1656612,1656612
576406,576406
638318,638318
4344,4344
1247209,1247209
1196788,1196788
2233350,2233350
715509,715509
244416,244416
382741,382741
462604,462604
1666572,1666572
796978,796978
706479,706479
161664,161664
2180125,2180125
1631242,1631242
512523,512523
1550059,1550059
1987664,1987664
8246,8246
1750274,1750274
1166645,1166645 1929810
751629,751629
1017437,1017437
728015,728015
558452,558452
975249,975249
1806421,1806421
959417,959417
247739,247739
1945884,1945884
965526,965526
1284482,1284482
1834076,1834076
1129587,1129587
1417598,1417598 2095799
1156152,1156152
1775864,1775864
1690293,1690293
374554,374554
801466,801466
1277812,1277812
1462425,1462425
2004240,2004240
2107118,2107118
616712,616712
1742198,1742198
1498851,1498851
615283,1542184 1662681 615283
734819,734819
522259,522259
1532402,1532402
391781,391781
1954939,1954939
2266544,2266544
1559370,1559370
668924,668924
2216937,2216937
2264347,2264347
703661,703661
1246058,1246058
1483493,1483493
892052,892052 221671
706242,706242
1771319,1771319
1149782,1149782
52814,52814
945034,945034
1698954,1698954
712484,712484
1947474,1947474
405182,405182
732293,732293
414580,414580
2078021,2078021
128905,128905
164942,164942
2104341,2104341
987605,987605
1055486,1055486
1654362,1654362
236605,236605
1093911,1093911
1374798,1374798
1706180,1706180
1194342,1194342
422801,422801
309330,309330
1871392,1871392
345209,345209
2252346,2252346
870912,870912
2173585,2173585
1577328,1577328
1769506,1769506
449651,449651
1645512,1645512
1055528,1055528
294860,294860
529136,529136
1424596,1424596
1011294,1011294
82955,82955
1321257,1321257
2184912,2184912
165980,165980
1877506,1877506
763453,763453
78764,78764
1950971,1950971
1342738,1342738
798037,798037
713784,713784
1101839,1101839
722585,722585
1451249,1451249
962482,962482
20488,20488
1439641,1439641
1345251,1345251
1111410,1111410
1932724,1932724
522942,522942
276421,276421
45100,45100
1461251,1461251 1238570
2070064,2070064
2259170,2259170
118649,118649
1024422,1024422
77126,77126
1414773,1414773
286334,286334
995765,995765
147190,147190
2085907,2085907
1273367,1273367
1523183,1523183
1760592,1760592
1618080,1618080
1227826,1227826
905014,905014 1329180
1363063,1363063
1396705,1396705
238002,238002
464667,464667
2183565,2183565
156693,156693
2235648,2235648
941076,941076
2216139,2216139
1212782,1212782
1578318,1578318
2113261,2113261
1527889,1527889
702733,702733
1923640,1923640
840397,840397
2066142,2066142
1649555,1649555
96617,96617
732728,732728
1760460,1760460
957528,957528
1116265,1116265
1346629,1346629
814158,814158
1402444,1402444
288569,288569
1305103,1305103
1588237,1588237
577916,577916
57812,57812
243465,243465
231786,231786
1065247,1065247
39548,39548
199555,199555
477759,477759
2156719,2156719
1012130,1012130
1531052,1531052
390281,390281
990576,990576
665262,665262
505308,505308
1454763,1454763
975865,975865
2180723,2180723
1023511,1023511
142684,142684
306448,306448
633220,633220
330592,330592
1634515,1634515
748974,748974
131759,131759
1034817,1034817
673902,673902
24269,24269
1278201,1278201
1066102,1066102
1947371,1947371
1407880,1407880
983526,983526
1865747,1865747
1763686,1763686
1168928,1168928
2034725,2034725
1321125,1321125
636948,636948
2040249,2040249
1436103,1436103
574455,574455
1522998,1522998
2037081,2037081
726059,726059
2241891,2241891
829291,829291
445527,445527
314487,314487
342284,342284
1723894,1723894
429789,429789
2084682,2084682
1500444,1500444
708361,708361
1740365,1740365
952285,952285
2154016,2154016
330165,330165
1015952,1015952
1227520,1227520
1504866,1504866
2016036,2016036
616281,616281
1894194,1894194
2264021,2264021
1954836,1954836
859407,859407
341188,341188
1300056,1300056
660262,660262
476668,476668
41875,41875
1349176,1349176
203377,203377
2052436,2052436
487995,487995
1351955,1351955
1370257,1370257
2163494,2163494
484319,484319
1398821,1398821
1947208,1947208
1850320,1850320
695373,695373
1664821,1664821
790213,790213
86265,86265
1158289,1158289
913323,913323
1851893,1851893
1377774,1377774
752951,752951
1981801,1981801
510245,510245
1483580,1483580
1939491,1939491
2061318,2061318
1404812,1404812
520308,520308
1014710,1014710
557525,557525
1452840,1452840
1044024,1044024
408573,408573
2203869,2203869
1354774,1354774
466808,466808
974789,974789
583303,583303
209035,209035
116028,116028
596995,596995
759384,759384
25942,25942
1813715,1813715
251895,251895
1517676,1517676
1059520,1059520
508234,508234
141556,141556
1056710,1056710
2163774,2163774
226420,226420 10379
1083676,1083676
1188265,1188265
745383,745383
1744358,1744358
1872140,1872140
2074571,2074571
1941295,1941295
915360,915360
1917911,1917911
1543989,1543989
2063145,2063145
1096030,1096030
1812253,1812253
1687011,1687011
1368557,1368557
1452518,1452518
1777933,1777933
1773950,1773950
2211225,2211225
823327,823327
1991853,1991853
1366195,1366195
1823464,1823464
367662,367662
1412256,1412256
701120,701120
446633,446633
1624812,1624812
1274443,1274443
1285505,1285505
1824178,1824178
692949,692949
808605,808605
794221,794221
2087589,2087589
1690259,1690259
1309789,1309789
1756689,1756689
1287651,1287651
1174055,1174055
1599922,1599922
2109292,2109292
1139301,1139301
1857559,1857559
935170,935170
599158,599158
2192576,2192576
6337,6337
67463,67463
225603,225603
305980,305980
1554144,1554144
246451,246451
512891,512891
71070,71070
1777084,1777084
1005356,1005356
1297794,1297794
5774,5774
1470211,1470211
1581222,1581222
1629971,1629971
2016052,2016052
664997,664997 466439
809654,809654
1592514,1592514
1915014,1915014
218005,218005
1243511,1243511
1330188,1330188 328384
701122,701122
803301,803301
1103916,1103916
415329,415329
1598805,1598805
572546,572546
846734,846734
221467,221467
2171685,2171685
1600559,1600559
1774594,1774594
1614200,1614200
1890174,1890174
