PaperId,AuthorId,Name,Affiliation
361,2010880,Kenichiro Aoki,"Dept. of Physics, Keio University, 4-1-1 Hiyoshi, Kouhoku-ku, Yokohama 223-8521, Japan"
362,474358,W. F. Schmidt,Pattern Recognition Group|Faculty of Applied Physics|Delft University of Technology
362,1063004,R. P. W. Duin,
363,1370173,A. Strominger,
363,1472006,G. T. Horowitz,
364,1234078,P. H. Rabinowitz,
364,2244808,M. G. Crandall,
365,482237,Roderich Brandsch,Biochemisches Institut|Universit / it Freiburg
365,1291680,Ludwig Mauch,Biochemisches Institut|Universit / it Freiburg
365,2228906,Veronika Bichler,Biochemisches Institut|Universit / it Freiburg
366,368674,MIGLIARI R.,
367,713614,Xiaoli Yu,
367,1858752,C.-C. Jay Kuo,
367,2265281,Shang-Ho Tsai,
368,1086056,S. T. Holland,
368,1785215,D. C. Morris,
369,3987,A Andriulli,
369,224820,V Annese,
369,275808,M R Valvano,
369,331475,O Palmieri,
369,655596,G Guariso,
369,1273469,B Dallapiccola,
369,1460857,S Cucchiara,
369,1591548,R D'Incà,
369,1642224,T Latiano,
369,1908574,A Latiano,
369,2127854,M Castro,
370,1594615,M Shah,
370,1594615,Mubarak Shah,University of Central Florida
371,608289,B. T. Cunningham,
371,1303165,W. Lim,
371,1342904,D. Parekh,
371,1563382,C. J. Chang-Hasnain,
371,1675804,C. F. R. Mateus,
371,1675837,M. C. Y. Huang,
371,1826459,P. R. Beatty,
371,1924168,P. Li,
371,2009419,J. E. Foley,
372,463507,Roman Dementiev,
372,755655,Michael Klein,
372,1169781,Wolfgang J. Paul,
373,452457,M. E. van Kreveld,
373,1845950,J. van der Elsken,
373,2275599,R. M. van Aalst,
374,937129,Jonathan Richard Ellis,CERN
375,1835034,Adam Young,"Dept. of Computer Science, Columbia University, USA"
375,2117118,Moti Yung,"CertCo, New York, NY, USA"
376,1835342,Laurence Pearl,
376,2122753,J. Denham Wright,
377,76801,Alexander Galetovic,
377,430681,Alvaro Bustos,
377,1593716,Eduardo Engel,
378,1022346,Christophe Diotl,INRIA Sophia Antipolis|University of Technology
378,2158987,Aruna Seneviratne,INRIA Sophia Antipolis|University of Technology
379,70860,Avideh Zakhor,
379,2193711,Thinh PQ Nguyen,
380,1423112,Carl Rhodes,
380,2232532,Manfred Morari,
381,136330,Cornelis A. Los,
382,55568,W. Yang,
382,126500,J. Krasinski,
382,358667,B. D. Little,
382,670918,J. J. Song,
382,1564740,S. Bidnyk,
382,1584829,S. A. McPherson,
382,1965898,Y. H. Cho,
383,2276,Stephen S. Hecht,
383,214689,Thomas E. Spratt,
383,741561,Lisa A. Peterson,
383,1370499,Lijuan Wang,
383,1707289,Anthony E. Pegg,
383,2163618,Xiao-Keng Liu,
384,33595,G. Lusztig,"Department of Mathematics, MIT, Cambridge, MA 02139, USA"
385,319538,Gabriel Fiol-roig,Universidad de las Islas Baleares Departamento de Matemáticas e Informática Spain
386,183382,Jean Bourgain,
386,475036,Todd Cochrane,
386,996681,Jennifer Paulhus,
386,1229610,Christopher Pinner,
387,111421,Hongji Yang,De Montfort University
387,111421,Hongji Yang,
387,1256629,Feng Liu,
387,1628579,Lin Liu,
388,751750,Philipp Menschner,Chair for Information Systems|Kassel University
388,1549328,Andreas Prinz,Chair for Information Systems|Kassel University
388,1911158,Jan Marco Leimeister,Chair for Information Systems|Kassel University
388,2165571,Matthias Altmann,Chair for Information Systems|Kassel University
389,56490,Sharon A. Hunt,
389,73030,Bruce Whitney Lytle,
389,73030,Bruce W. Lytle,
389,99914,Loren F. Hiratzka,
389,133933,William H. Gaasch,
389,195435,Blase A. Carabello,
389,205721,Pravin M. Shah,
389,241399,Michael D. Freed,
389,399478,Cynthia D. Adams,
389,437010,Antonio C. de Leon Jr,
389,474560,Patrick T. O’Gara,
389,605615,Robert O. Bonow,
389,910307,David P. Faxon,
389,923160,Alice K. Jacobs,
389,1217414,Jeffrey L. Anderson,
389,1317186,Richard L. Page,
389,1432099,Robert A. O’Rourke,
389,1555263,Kanu Chatterjee,
389,1569952,Sidney C. Smith,
389,1600316,Catherine M. Otto,
389,1639457,Jack S. Shanewise,
389,1755454,Valentin Fuster,
389,1777221,Rick Nishimura,
389,1777221,Rick A. Nishimura,
389,1860924,Jonathan L. Halperin,
389,1903851,Elliott M. Antman,
389,1951295,Barbara Riegel,
390,236682,Don Slutz,Johns Hopkins University
390,280184,Ani Thakar,"Microsoft Research, Microsoft Corporation"
390,445869,Jan vandenBerg,
390,1108217,Chris Stoughton,
390,1245191,Jim Gray,Microsoft Research
390,1416196,Peter Kunszt,
390,1433715,Alex Szalay,Fermi National Laboratory
391,18731,Lung-fei Lee,
391,710649,Xiaodong Liu,
392,71263,C. M. Stahle,"Orbital Sciences Corp./NASA Goddard Space Flight Center, Code 553, Greenbelt, MD 20771, USA"
392,574972,G. F. Knoll,"Department of Nuclear Engineering and Radiological Sciences, University of Michigan, Ann Arbor, MI 48109, USA"
392,771971,W. Li,"Department of Nuclear Engineering and Radiological Sciences, University of Michigan, Ann Arbor, MI 48109, USA"
392,1089942,D. K. Wehe,"Department of Nuclear Engineering and Radiological Sciences, University of Michigan, Ann Arbor, MI 48109, USA"
392,1122750,Wei Li,Beihang University (Beijing University of Aeronautics and Astronautics)
392,2044767,J. Berry,"Department of Nuclear Engineering and Radiological Sciences, University of Michigan, Ann Arbor, MI 48109, USA"
392,2280503,Z. He,"Department of Nuclear Engineering and Radiological Sciences, University of Michigan, Ann Arbor, MI 48109, USA"
393,758870,Susana Nowicki,
393,1213943,Tomas Hökfelt,
393,1914404,Marcelo J. Villar,
393,2174906,Beatriz P. Settembrini,
394,589554,Burkhard C. Schipper,Dept . of Economics|University of Bonn
395,422411,Ronald Greeley,
396,1848480,Elaine Chew,
397,762482,Sehl Mellouli,
397,1151624,Celene Navarrete,
397,1247218,Jing Zhang,
397,1302001,Luis F. Luna-reyes,
397,1896907,Theresa A. Pardo,
397,2102417,J. Ramon Gil-Garcia,Centro de Investigación y Docencia Económicas
397,2102417,José Ramón Gil-garcía,
398,186975,Shilpi Birla,Institute of Technology & Management Sect.23 Gurgaon India
398,1233254,R. K. Singh,Institute of Technology & Management Sect.23 Gurgaon India
398,2180696,Rohit Singh,Massachusetts Institute of Technology
398,2287245,N. K. Shukla,Institute of Technology & Management Sect.23 Gurgaon India
399,886566,J. Rowinski,
399,1828781,F. Kendall,
399,2032890,R. Swenson,
399,2082419,C. Nicolini,
399,2117869,T. Borun,
400,93570,Xiaodong Wang,University of Illinois Chicago
400,567494,Hu Shen,"School of Computer, National University of Defense Technology, Changsha, China"
400,1048303,Yanrong Ding,"School of Computer, National University of Defense Technology, Changsha, China"
400,1273579,Xingming Zhou,"School of Computer, National University of Defense Technology, Changsha, China"
400,1602219,Xiaodong Wang,"School of Computer, National University of Defense Technology, Changsha, China"
400,1653926,Yanqiang Sun,"School of Computer, National University of Defense Technology, Changsha, China"
401,32498,Piet Groeneboom,
401,893995,Geurt Jongbloed,
401,2222473,Jon A. Wellner,
402,77761,H. M. Keller,
402,301046,Neda Baktash,Communication Technology|University of Wuppertal
402,1121170,E. Öjefors,
402,2147937,U. R. Pfeiffer,
403,434840,Tom Pilutti,
403,2245719,A. Galip Ulsoy,
404,1229247,Charles Kahn,
404,1854798,Takatoshi Ito,
405,1046393,Alessandra Costa,
405,1109689,Paolo Faraboschi,
405,1209919,Mauro Olivieri,
405,2278752,Alessandro De Gloria,
406,631491,Jim Thorpe,
406,2061897,Julie Thorpe,University of Ontario Institute of Technology
407,717611,David Kotz,
408,283402,David E. Parker,"Met Office Hadley Centre, Exeter, UK"
408,1700171,Thomas C. Peterson,"National Climatic Data Center, NOAA, Asheville, North Carolina, USA"
408,2119884,John Kennedy,"Met Office Hadley Centre, Exeter, UK"
408,2131176,Phil Jones,"Climatic Research Unit, School of Environmental Sciences, University of East Anglia, Norwich, UK"
409,999086,Tsozen Yeh,"Computer Science Department|University of California , Santa Cruz"
409,1674329,Darrell D. E. Long,"Computer Science Department|University of California , Santa Cruz"
409,1674329,Darrell Long,University of California Santa Cruz
409,2011003,Scott A. Brandt,"Computer Science Department|University of California , Santa Cruz"
410,68595,Cameron Evans,
410,157349,Louis J. Farrugia,
411,549159,Neil Blumberg,
411,628460,Jennifer J Griggs,
412,5357,Gopal Meempat,
412,1903082,Subhash Suri,
412,2174277,David Tipper,
413,247988,Yong-Dong Zhang,
413,936312,Zhi-Yi Wei,
413,1245361,Kun-Na He,
413,1328071,Zhi-Guo Zhang,
413,1898822,De-Hua Li,
413,2042771,Chang-Wen Xu,
414,1686092,R. E. Turner,
414,1818957,H. C. Davies,
414,1818957,Huw C. Davies,Swiss Federal Institute of Technology Zurich
415,2256927,S. Tamboli,
416,949081,Paul K. Townsend,
416,956145,Germán Sierra,Instituto de F ´ õsica Teorica
417,279550,Jürgen Ebbinghaus,
417,425119,Wolf-fritz Riekert,
417,837142,Günter Hess,
417,1588907,Johannes Lamberts,
417,1934147,Oliver Günther,
418,1123049,Benni Hansen,
418,1992518,Kirsten Christoffersen,
419,842179,Cheryl F. Dreyfus,
419,1181542,Yangzhou Du,
420,695307,David Laney,Center for Wireless Communications
420,1295552,F. Lehmann,
420,1505984,Lawrence Larson,Center for Wireless Communications
420,2206952,G. M. Maggio,
421,1467732,Christian Blum,Universitat Politècnica de Catalunya
421,1467732,Christian Blum,"ALBCOM, Dept. Llenguatges i Sistemes Informàtics, Universitat Politècnica de Catalunya, E-08034 Barcelona, Spain"
421,2206162,Mateu Yábar Vallès,"ALBCOM, Dept. Llenguatges i Sistemes Informàtics, Universitat Politècnica de Catalunya, E-08034 Barcelona, Spain"
422,636159,G. Loewenstein,
423,1019533,Anita Borg,
424,1448923,Mattias Ganslandt,The Research Institute of Industrial Economics
424,1860265,James R. Markusen,Department of Economics
425,632091,Ruiping Wang,Chinese Academy of Sciences
425,1562774,Ruiping Wang,"Materials & Structures Laboratory, Tokyo Institute of Technology, 4259 Nagatsuta, Midori, Yokohama, 226-8503, Japan"
425,1740817,Mitsuru Itoh,"Materials & Structures Laboratory, Tokyo Institute of Technology, 4259 Nagatsuta, Midori, Yokohama, 226-8503, Japan"
426,182478,M. N. S. Swamy,
426,433946,R. Jayakumar,"Concordia Univ., Montreal, P.Q., Canada"
426,952678,K. Thulasiraman,"Concordia Univ., Montreal, P.Q., Canada"
427,1894790,J. M. Keynes,
428,442593,Paul Tarbman,
428,766010,Jere Behrman,
429,836325,Alina C. Lopo,
429,1988845,Susan MacMillan,
429,2132361,John W. B. Hershey,
430,131073,Barry Sanders,
430,2013975,Ali Kamli,
430,2158785,Sergey Moiseev,
431,63669,Rick K. Beatson,University of Canterbury Department of Mathematics and Statistics 8020 Christchurch New Zealand
431,1650137,Michael K. Langton,University of Canterbury Department of Mathematics and Statistics 8020 Christchurch New Zealand
432,11117,Ronald J. Vetter,
432,454063,Scott Owen,
432,514879,Richard Dillaman,
432,738629,Deborah Knox,
432,881787,Russell L. Herman,
432,1035474,David McArthur,
432,1046644,Charles R. Ward,
432,1136448,Sarah Giersch,
432,1159925,James H. Reeves,
432,1776548,Gabriel G. Lugo,
432,2076034,Bill Graves,
433,817594,Zoran Duric,"George Mason University, Fairfax, VA 22030 USA"
433,1525863,Dana Richards,"George Mason University, Fairfax, VA 22030 USA"
433,1553677,Younhee Kim,"George Mason University, Fairfax, VA 22030 USA"
434,354240,B E Lee,
434,830087,E H Ha,
434,987258,J G Kang,
434,1115538,J T Lee,
434,1477821,Y C Hong,
434,1682348,Y J Kim,
434,1883468,J Y Kim,
434,1921948,S H Kim,
434,2199706,H Park,
435,182601,Bruce J. MacFadden,"Cornell Univ., Ithaca, NY USA"
435,602425,Heberto Perez,"Servicio Geologico de Bolivia, LaPaz Bolivia"
435,1263726,P. K. Zeitler,"Lehigh Univ., Bethlehem, PA USA"
435,1423519,C. W. Naeser,"Geological Survey, Denver, CO USA"
435,1660626,K. E. Jr. Campbell,"Natural History Museum of Los Angeles County, CA USA"
435,1762508,Federico Anaya,
436,595990,Christopher Peacocke,
437,556883,J LIESVELD,
438,1776646,János Kornai,Collegium Budapest Institute for Advanced Study
439,896170,David Fernández-baca,
439,1077393,Giora Slutzki,
440,940672,Sooi-thor Tan,Department of Mechanical Engineering University of Hong Kong Hong Kong
440,1938060,Kin Chuen Hui,Department of Mechanical Engineering University of Hong Kong Hong Kong
441,360157,Dejan Raca,
441,566950,Robert D. Lorenz,
441,885137,Pablo Garcia,
441,914729,David DÍaz Reigosa,
441,1081974,Fernando Briz,
442,326218,D. W. Hayes,"Savannah River National Laboratory, Aiken, South Carolina 29808, USA"
442,824042,J. O. Blanton,"Skidaway Institute of Oceanography, 10 Ocean Science Circle, Savannah, GA 31406, USA"
442,914124,T. Moore,"Skidaway Institute of Oceanography, 10 Ocean Science Circle, Savannah, GA 31406, USA"
442,947518,L. D. Koffman,"Savannah River National Laboratory, Aiken, South Carolina 29808, USA"
442,1451122,A. J. Garrett,"Savannah River National Laboratory, Aiken, South Carolina 29808, USA"
442,1553249,J. S. Bollinger,"Savannah River National Laboratory, Aiken, South Carolina 29808, USA"
442,1703590,J. Amft,"Skidaway Institute of Oceanography, 10 Ocean Science Circle, Savannah, GA 31406, USA"
443,556710,Martin C. Emele,"IMS, Stuttgart, Germany"
443,731495,Michael Dorna,"IMS, Stuttgart, Germany"
444,1572462,G. S. Wilson,
444,1705548,P. N. Bartlett,
444,1974056,W. J. Albery,
445,47932,Megan L. Ruegg,
445,411989,Nitash P. Balsara,
445,538224,Benedict J. Reynolds,
445,1740892,Maurice C. Newstein,
446,561737,René Mandiau,"LAMIH (UMR CNRS 8530), Universite de Valenciennes, Le Mont Houy, F-59313 Valenciennes - Cedex 9"
446,1655493,Emmanuel Adam,"LAMIH (UMR CNRS 8530), Universite de Valenciennes, Le Mont Houy, F-59313 Valenciennes - Cedex 9"
446,1655493,Emmanuel Adam,
447,1500742,Charles F. Manski,
448,55270,Dirk M. Guldi,
448,1028486,P. Neta,"NIST, Gaithersburg, MD (United States)"
448,1253000,J. M. Saveant,
448,1793113,P. Hambright,"Howard Univ., Washington, DC (United States)] [and others"
449,1125711,Merlin Stone,
449,1209871,Jack Campbell,
449,1382388,Paul Auerbach,
450,399457,Chiow Shengwey,
450,625168,Holger Mueller,
450,906215,Steven Chu,"Physics Department, Stanford University, Stanford, California 94305 (United States)"
451,1121033,Minoru Asada,"Osaka University Department of Adaptive Machine Systems Yamadaoka 2-1 Suita, Osaka 565-0871 Japan"
451,1541793,Koh Hosoda,"Osaka University Department of Adaptive Machine Systems Yamadaoka 2-1 Suita, Osaka 565-0871 Japan"
452,2267959,John D. Roberts,
453,646898,Ramesh Jain,
453,951464,Simone Santini,
454,1583144,Peter Butkovic,
455,22742,Hiroto Saigo,
455,164104,Hisashi Kashima,
455,1879569,Kazutaka Yamasaki,
455,2242833,Akihiro Inokuchi,
456,84867,Nicolae C. Panoiu,
456,324151,Fangwei Ye,
456,357486,Bambi Hu,
456,516889,Dumitru Mihalache,
457,1143293,Robert Sugden,School of Economics|University of East Anglia
458,380247,Gonzalo Navarro,
459,477626,Waltraut Wicke,
459,757553,Peter Brugger,UniversitätsSpital Zürich
459,1945925,Wilhelm Firbas,
459,2101074,Peter C Brugger,
460,105835,Changhwan Kim,
460,748730,Alan Bowling,
461,1111538,William R. Swartout,
462,590113,D. M. Smith,
462,1163584,David M. Smith,West Virginia University
463,48213,Jan Reedijk,
463,251781,Tim Ladrak,
463,498808,Simon J. Teat,
463,900278,Olivier Roubeau,
463,1249075,Patrick Gamez,
463,1771800,Zhengliang Lu,
463,1848568,John van der Toorn,
463,2155289,Chiara Massera,
464,20543,S. Stroiney,
464,34375,T. Wilksen,
464,38639,A. Lopez,
464,66807,N. Menaa,
464,68894,C. Cawlfield,
464,71990,E. J. White,
464,78304,A. W. Scott,
464,134817,S. A. Dytman,
464,140884,K. Y. Gao,
464,173266,M. Artuso,
464,178814,J. Hietala,
464,184823,V. E. Kuznetsov,
464,190912,J. Wiss,
464,203601,G. Bonvicini,
464,217879,P. Rubin,
464,226601,B. K. Heltsley,
464,240417,A. Ryd,
464,276797,C. D. Jones,
464,277349,M. E. Watkins,
464,352422,B. Xin,
464,364597,J. Kandaswamy,
464,375467,S. Nisar,
464,405865,H. Mendez,
464,406730,B. Sanghi,
464,447887,T. E. Coan,
464,450733,D. T. Gong,
464,466459,T. Ferguson,
464,492082,J. R. Patterson,
464,511648,K. K. Seth,
464,516980,P. Naik,
464,584907,J. Yelton,
464,587320,J. Pivarski,
464,647184,D. L. Kreinick,
464,663034,K. M. Ecklund,
464,683029,T. K. Pedlar,
464,691367,N. E. Adam,
464,723584,J. Ramirez,
464,724034,D. H. Miller,
464,725079,J. E. Duboscq,
464,741328,S. Blusk,
464,742989,L. Gibbons,
464,758869,J. Napolitano,
464,759129,D. Peterson,
464,768251,M. Dubrovin,
464,771775,L. Fields,
464,796948,N. Lowrey,
464,836585,W. M. Sun,
464,860427,O. Aquines,
464,877052,A. Tomaradze,
464,885180,G. S. Adams,
464,892401,J. Insler,
464,893976,Y. Kubota,
464,895546,H. Muramatsu,
464,931997,R. A. Briere,
464,943807,J. Butt,
464,948272,J. Li,
464,971365,M. R. Shepherd,
464,1032714,R. Poling,
464,1042106,R. Sia,
464,1071498,B. I. Eisenstein,
464,1077735,M. Anderson,
464,1086893,X. Shi,
