Id,Title,Year,ConferenceId,JournalId,Keyword
638958,Catalog of 178 variations in the Japanese population among eight human genes encoding G protein-coupled receptors (GPCRs),2003,0,7734,Keywords Single-nucleotide polymorphism (SNP) Æ AGTR Æ AVPR Æ DRD1 Æ ITGA2B Æ PTGIR Æ G protein-coupled receptor (GPCR)
639668,Incentives to Borrow and the Demand for Mortgage Debt: An Analysis of Tax Reforms,2002,0,0,
639860,Search for CP violation in τ→ππ0ντ decay,2001,0,8568,
639973,Intelligent Query Answering in Rule Based Systems,1987,0,123,
641638,G(Fq)-INVARIANTS IN IRREDUCIBLE G(Fq2 )-MODULES,2000,0,0,
641861,,2004,0,2466,
642116,Stream parallel skeleton optimization,1999,211,0,
642279,Efficient complex operators for irregular codes,2011,1055,0,Clocks; Registers; Hardware; Pipeline processing; Silicon; Memory management; ; 
642389,The interpolation problem with a degree constraint,1999,0,5336,
642602,Scaling of geochemical reaction kinetics in heterogeneous porous media using pore-scale network modeling,2005,0,0,1099 General or miscellaneous
642613,Partial masslessness of higher spins in (A)dS,2001,0,8528,03.65.Pm; 03.70.+k; 04.62.+v; 04.65.+e
643031,A plan-based dialog system with probabilistic inferences,2000,0,0,
643138,Amyloid β-peptide in cerebrospinal fluid in individuals with the Swedish Alzheimer amyloid precursor protein mutation,1995,0,8070,Alzheimer's disease; Amyloid β-peptide; Amyloid precursor protein; Pathogenic mutation; Cerebrospinal fluid
643499,Vertical nanowire transistors with low leakage current,2004,0,0,
644743,The warped neutral sheet and plasma sheet in the near-earth geomagnetic tail,1986,0,15256,
644868,The Epsilon Transformation Language,2008,2420,0,
645772,Evaluation of three-dimensional finite element-based deformable registration of pre- and intraoperative prostate imaging,2001,0,3869,
646098,An econometric analysis of nonsynchronous trading,1990,0,4862,
646898,Toxicity of aerosol propellants in the respiratory and circulatory systems IV. Cardiotoxicity in the monkey☆,1974,0,8324,
647184,Real-Time Euclid: A Language for Reliable Real-Time Systems,1986,0,27,
647791,The Electronic Properties of Tetrahedral Intermetallic Compounds. I. Charge Distribution,1962,0,16858,
648138,The smoothness of laws of random flags and Oseledets spaces of linear stochastic differential equations,1997,0,0,
648229,"Sulfur-driven autotrophic denitrification: diversity, biochemistry, and engineering applications",2010,0,7441,Keywords Autotrophic denitrification.Sulfide.Nitrate. Chemolithotroph.Proteobacteria.Anoxic
648547,"Eel, a Declarative Language for Programming Adaptive Agents",1998,0,0,
648890,,2003,0,2919,malnutrition; energy expenditure; hospital catering; nutritional status
650545,P1-048,2006,0,2474,
650777,Effect of selective absorption on nonlinear interactions in high intensity acoustic beams,2000,0,0,
650837,Combinatorics helps for hexahedral mesh generation in CAD,1999,378,0,
652185,Photochromism and Thermochromism Driven by Intramolecular Proton Transfer in Dinitrobenzylpyridine Compounds,1996,0,15120,
652422,An Efficient Implementation of PATR for Categorial Unification Grammar,1990,587,0,
652639,Motion of an Uncalibrated Stereo Rig: Self-Calibration and Metric Reconstruction,1993,0,0,
653800,h-Relation Models for Current Standard Parallel Platforms,1998,691,0,
654202,Process Mining Based on Clustering: A Quest for Precision,2007,-1,0,"Keywords: Process Discovery, Process Mining, Worko w Mining, Disjunctive Work- o w Schema, ProM Framework"
654853,Mixing and Segregation of Granular Materials,2000,0,5100,
655596,Action Spaces - A metaphorical concept to support navigation and interaction in 3D interfaces,2000,0,0,
655697,Uniformly erasable AFL,1972,392,0,
656024,Towards Modelling The Internet Topology - The Interactive Growth Model,2003,101,0,
656167,Cellular Complexes: A Tool for 3D Homotopic Segmentation in Brain Images,1998,1096,0,
656454,Reliability assessment of an electric power system using a reliability network equivalent approach,1997,3038,0,
656557,IDENTIFICATION OF AN ADHESIVE USED TO REPAIR A ROMAN JAR,1993,0,1894,
656591,,2010,0,0,
657141,,2010,0,1221,
657276,"Integration of a Class of Transcendental Liouvillian Functions with Error-Functions, Part I",1992,0,136,
658637,Self-concordant functions and polynomial-time methods in convex programming,1993,0,0,
659002,Survey on traffic control in atm networks based on traffic theory,1990,0,4512,
659227,Clocking structures and power analysis for nanomagnet-based logic devices,2007,89,0,"Keywords Clocking, Magnetic Logic, Nanotechnology, QCA"
661396,Effective procedures versus elementary units of behavior,1981,0,7889,
661721,Optimal tolerance allotment using a genetic algorithm and truncated Monte Carlo simulation,1993,0,293,
662362,,1993,0,3520,
662907,P205 - Outcome of patients with Crohn's disease and primary sclerosing cholangitis in CHARM and GAIN,2009,0,3547,
663034,A Calculus for the Random Generation of Labelled Combinatorial Structures,1994,0,269,
663086,The influence of antigen organization on B cell responsiveness,1993,0,248,
663403,How Blended Learning Closes the Language Gap between Native Students and Spanish Language Learners,2010,0,0,
664772,An N-parallel Multivalued Network: Applications to the Travelling Salesman Problem,2003,1258,0,
665887,Design of control sequence of pulses for the population transfer of high dimensional spin 1/2 quantum systems,2008,0,5605,quantum system control; population transfer; pulse sequence design; intuitive sequence; half counterintuitive sequence
666761,High-Performance Fault-Tolerant VLSI Systems Using Micro Rollback,1990,0,18,
666892,OMNIPAPER - ARQUITECTURA DE METADADOS E SUA IMPLEMENTAÇÃO NO RDF GATEWAY,0,0,0,"Keywords: Metadados, RDF, Recuperação de Informação (Information Retrieval) , Web, Recursos, Triplos."
667024,Declarative Logic Programming with Primitive Recursive Relations on Lists,1996,31,0,
667992,Numerical study of blood flow in an anatomically realistic aorto-iliac bifurcation generated from MRI data,2000,0,3840,
668015,Disturbance-free operation of five-phase induction machine with one stator winding open circuited,2010,0,0,disturbance free operation; five-phase induction machine; stator winding open circuited
668162,When Will Machines Learn?,1989,0,157,
668163,Global ranking of knowledge management and intellectual capital academic journals,2009,0,1011,
668783,"Cyclic Cohomology, Quantum group Symmetries and the Local Index Formula for SUq(2)",2002,0,0,
669019,The Feature and Service Interaction Problem in Telecommunications Systems. A Survey,1998,0,27,
669173,Effect of oxygen distribution on the resistivity in YBa_{2}Cu_{3}O_{7-δ} oxides (0≤δ<0.8),1988,0,8566,
669370,"SableCC, an Object-Oriented Compiler Framework",1998,2327,0,
669847,P.6.012 Analysis of the impact of different forms of naltrexone on the syndrome of anhedonia and depression among heroin addicts,2011,0,7948,
669963,Non-trivial Power Types Can't Be Subtypes of Polymorphic Types,1989,138,0,
670918,Symmetrical dimethylarginine methylation is required for the localization of SMN in Cajal bodies and pre-mRNA splicing,2002,0,7723,Key words: PRMT5; Cajal; SMN; arginine methylation; splicing
671175,Automatic movie skimming with story units via general tempo analysis,2004,1589,0,
671966,Frequency-dependent capacitance reduction in high-k AlTiOx and Al2O3 gate dielectrics from IF to RF frequency range,2002,0,5312,"Index Terms—Dielectric constant, frequency dependence, high , loss tangent, RF."
671979,,2011,0,3065,
672351,Optical properties of substituted poly(paraphenylene),1997,0,8632,
673218,"Lycopene Inhibits the Growth of Normal Human Prostate Epithelial Cells in Vitro1,2",0,0,0,KEY WORDS: ● lycopene ● prostate ● prostate hyperplasia ● cell cycle ● cell proliferation
673587,Nonparametric Estimation with Nonlinear Budget Sets,1999,0,0,
673595,Do you really know who your customers are?: A study of US retail hotel demand,2009,0,15610,
673995,An Extremely Small and Efficient Identification Scheme,2000,259,0,
674256,Selection of mobile phase parameters and their optimization in reversed-phase liquid chromatography,1989,0,2117,
676014,Chemosensitivity of medullary neurons in explant tissue cultures,1991,0,8073,
676129,Counter cation-controlled air oxidation of manganese derivatives of tetrachlorocatechol,2000,0,2063,Catecholato complexes; Hypervalent compounds; Manganese; O–O activation; Oxygenation; Potassium
676328,Synthesis of application-specific memory designs,1997,0,0,
676334,,2005,0,8724,
676777,Functorial reconstruction theorems for stacks,2009,0,7212,Stacks; Functors; Reconstruction; Isonatural
679716,Allgegenwärtigkeit des Computers - Datenschutz in einer Welt intelligenter Alltagsdinge,2001,0,0,
680235,,1995,0,0,
680288,Detecting Ambiguous Author Names in Crowdsourced Scholarly Data,2011,0,0,
680845,Population-Based Study Cholesterol and Arterial Distensibility in the First Decade of Life : A,0,0,0,
681443,Application-Driven Power Management for Mobile Communication,1998,0,0,
681773,Design pattern for the adaptive scheduling of real-time tasks with multiple versions in RTSJ,2005,342,0,
682407,ChemInform Abstract: AuI: An Alternative and Potentially Better Precursor than AuIII for the Synthesis of Au Nanostructures,2010,0,13179,
682709,Effects of Changes in Oxygen Tension on Lipoxygenase Metabolites,1990,0,11770,"Hyperoxia,Angiogenesis,15-HETE"
683029,CIRCUIT BOTTOM FAN-IN AND COMPUTATIONAL POWER,1995,0,147,"Key words. computational complexity, circuit complexity, lower bound, alternating Turing machine"
683167,Comparing and combining chunkers of biomedical text,2011,0,388,Shallow parsing; Natural language processing; GENIA corpus; Chunking systems; Evaluation; Simple voting scheme
685321,Forward and reverse Boyer±Moore string searching of multilingual text having a defined collation order,1995,0,0,
685423,Maintaining Frequent Itemsets over High-Speed Data Streams,2006,204,0,
686078,Three lowest-lying electronic states of NHâ,1999,0,2168,"40 CHEMISTRYELECTRONIC STRUCTURE, AMMONIA, EMISSION SPECTRA, RADICALS, AMINES, EXCITED STATES"
686385,An Approximation Theory for the Identification of Nonlinear Distributed Parameter Systems,1990,0,7380,
688411,On the Semantics of,1997,0,0,
688758,A note on the electrostatic attraction between charged spherical grains,1976,0,11658,
689094,Smallest enclosing disks (balls and ellipsoids),0,0,334,
689304,The HUFIT planning analysis and specification toolset,1990,1201,0,
689817,Generalization of Sturm-Liouville theory to a system of ordinary differential equations with Dirac type spectrum,1987,0,8381,
689984,Progestin Receptors with and without Estrogen Induction in Male and Female Hamster Brain,1987,0,8043,"Progestin receptors,Estrogen induction,Hamster brain"
690128,Magnetic hardening mechanism of PrCo<sub>5</sub>-based ribbons with C addition prepared by melt spinning,2008,0,6794,
690278,Erosion-Crop Productivity Relationships for Soils of Africa,1995,0,6176,
691120,Stage-specific activity of the Leishmania major CRK3 kinase and functional rescue of a Schizosaccharomyces pombe cdc2 mutant,1998,0,7515,"CDK, cyclin-dependent kinase; CRK, cdc2-related kinase; PAGE, polyacrylamide gel electrophoresis"
691367,The AVIARY VR-system. A Prototype Implementation,1994,0,0,
691696,,2009,0,3480,"biomedical optical imaging, endoscopes, lung, optical tomography, tumours; Visual imaging, Image reconstruction; tomography"
691717,Closed-Loop Object Recognition Using Reinforcement Learning,1996,838,0,
692744,Si doping of high-Al-mole fraction AlxGa1-xN alloys with rf plasma-induced molecular-beam-epitaxy,2002,0,8359,
693618,A Dynamic Coordination Mechanism Using Adjustable Autonomy,2007,255,0,
695262,An Adequate Operational Semantics for Sharing in Lazy Evaluation,1992,683,0,
695307,All-optical timing restoration using a hybrid time-domain chirp switch,1991,0,8544,
695616,"Evolutionary Relationship of Archaebacteria, Eubacteria, and Eukaryotes Inferred from Phylogenetic Trees of Duplicated Genes",1989,0,919,
696173,Modification of the catalytic properties of sulfated zirconia by addition of metal promoters,1995,0,1930,
698296,Analysis of a voltage instability incident in the Greek power system,2000,4729,0,
699309,Benefit estimation goes to court: The case of natural resource damage assessments,1989,0,10943,
699468,Hydrody-namic mixed-mode simulation,1998,0,0,
699619,Bounding the Compression Loss of the FGK Algorithm,1999,0,90,
699825,Surface Tension of Symmetric Star Polymer Melts,2008,0,2218,
701055,Approximating UNITY,1997,598,0,
701356,Process Planning System of CIM for Shipbuilding,1991,1153,0,
701637,Time-resolved thermal lens calorimetry,1981,0,1880,
702624,Treatment of Chronic Renal Failure: An Update,1985,0,3918,
